Contrato,Unidade Gestora,Aditivo,Tipo de Contrato,Empresa,Valor,link_id,url,pdf_url_contrato,pdf_file_contrato
231/2011,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,CONSTRUTORA ZADAR LTDA,"R$ 6.316.137,08",905,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=905,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/905/1491402107.pdf,1491402107.pdf
213/2011,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,HIDROLUMEN CONSTRUTORA LTDA,,907,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=907,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/907/1491446086.pdf,1491446086.pdf
213/2011,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,HIDROLUMEN CONSTRUTORA LTDA,"R$ 1.690.771,72",904,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=904,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/904/1491440654.pdf,1491440654.pdf
213/2011,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Prestação de Serviços,HIDROLUMEN CONSTRUTORA LTDA,"R$ 2.081.730,57",906,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=906,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/906/1491409548.pdf,1491409548.pdf
213/2011,Prefeitura Municipal de Macaé,Rescisão Contratual,Obras e Serviços de Engenharia,HIDROLUMEN CONSTRUTORA LTDA,,1424,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1424,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1424/1556574266.pdf,1556574266.pdf
211/2011,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,"R$ 3.925.601,12",517,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=517,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/517/1453448226.pdf,1453448226.pdf
211/2011,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,,519,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=519,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/519/1453429861.pdf,1453429861.pdf
211/2011,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,,518,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=518,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/518/1453483450.pdf,1453483450.pdf
211/2011,Prefeitura Municipal de Macaé,5º Aditivo,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,"R$ 4.315.533,18",516,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=516,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/516/1453393508.pdf,1453393508.pdf
211/2011,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,"R$ 3.925.601,12",520,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=520,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/520/1453421065.pdf,1453421065.pdf
211/2011,Prefeitura Municipal de Macaé,4º Aditivo,Prestação de Serviços,IN. BRA CONSTRUTORA LTDA,"R$ 4.315.533,18",557,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=557,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/557/1454016303.pdf,1454016303.pdf
207/2011,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,"J. G. MANUTENÇÃO, CONSERVAÇÃO E LOCAÇÃO LTDA ME","R$ 453.600,00",250,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=250,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/250/1442319949.pdf,1442319949.pdf
207/2011,Prefeitura Municipal de Macaé,4º Aditivo,Prestação de Serviços,"J. G. MANUTENÇÃO, CONSERVAÇÃO E LOCAÇÃO LTDA-ME","R$ 340.200,00",457,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=457,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/457/1448558078.pdf,1448558078.pdf
207/2011,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,"J. G. MANUTENÇÃO, CONSERVAÇÃO E LOCAÇÃO LTDA ME","R$ 453.600,00",249,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=249,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/249/1442351479.pdf,1442351479.pdf
207/2011,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,"J. G. MANUTENÇÃO, CONSERVAÇÃO E LOCAÇÃO LTDA ME","R$ 453.600,00",251,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=251,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/251/1442338330.pdf,1442338330.pdf
207/2011,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,"J. G. MANUTENÇÃO, CONSERVAÇÃO E LOCAÇÃO LTDA ME","R$ 340.200,00",252,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=252,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/252/1442312971.pdf,1442312971.pdf
203/2011,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,PROFORMA CONSTRUÇÕES LTDA,"R$ 9.126.602,15",903,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=903,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/903/1491415061.pdf,1491415061.pdf
168/2011,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,,562,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=562,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/562/1454103117.pdf,1454103117.pdf
168/2011,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,,563,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=563,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/563/1454135240.pdf,1454135240.pdf
168/2011,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,,564,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=564,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/564/1454095301.pdf,1454095301.pdf
168/2011,Prefeitura Municipal de Macaé,5º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,"R$ 275.943,30",825,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=825,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/825/1475710726.pdf,1475710726.pdf
168/2011,Prefeitura Municipal de Macaé,4º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,"R$ 1.623.500,00",566,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=566,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/566/1454141340.pdf,1454141340.pdf
168/2011,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,"R$ 1.623.500,00",565,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=565,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/565/1454134981.pdf,1454134981.pdf
168/2011,Prefeitura Municipal de Macaé,6º Aditivo,Prestação de Serviços,E. L. MÍDIA EDITORA LTDA,"R$ 275.943,30",861,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=861,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/861/1542210035.pdf,1542210035.pdf
130/2011,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Obras e Serviços de Engenharia,CONSÓRCIO M ALVES - RDR ENGENHARIA LTDA,"R$ 2.025.202,18",1560,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1560,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1560/1571693986.pdf,1571693986.pdf
031/2011,Fundação Municipal Hospitalar de Macaé – FMHM,1º Aditivo,Prestação de Serviços,"EJORAN – EDITORA DE JORNAIS, REVISTAS E AGÊNCIA DE NOTÍCIAS LTDA","R$ 92.480,00",223,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=223,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/223/1441887121.pdf,1441887121.pdf
031/2011,Fundação Municipal Hospitalar de Macaé – FMHM,7º Aditivo,Prestação de Serviços,"EJORAN – EDITORA DE JORNAIS, REVISTAS E AGÊNCIA DE NOTÍCIAS LTDA","R$ 23.120,00",199,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=199,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/199/1441768017.pdf,1441768017.pdf
031/2011,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,"EJORAN – EDITORA DE JORNAIS, REVISTAS E AGÊNCIA DE NOTÍCIAS LTDA","R$ 92.480,00",222,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=222,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/222/1441837095.pdf,1441837095.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,7º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 56.196,00",709,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=709,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/709/1463758243.pdf,1463758243.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,5º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 56.196,00",417,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=417,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/417/1445484161.pdf,1445484161.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,3º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 56.196,00",221,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=221,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/221/1441891754.pdf,1441891754.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,2º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 112.392,00",220,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=220,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/220/1441912362.pdf,1441912362.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 112.392,00",218,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=218,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/218/1441910855.pdf,1441910855.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,1º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 112.392,00",219,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=219,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/219/1441877727.pdf,1441877727.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,6º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 28.098,00",617,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=617,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/617/1460006352.pdf,1460006352.pdf
027/2011,Fundação Municipal Hospitalar de Macaé – FMHM,4º Aditivo,Prestação de Serviços,"BIOHIDRO CONSTRUÇÕES CIVIS, SERVIÇOS DE SANEAMENTO, INDÚSTRIA E COMÉRCIO LTDA","R$ 56.196,00",176,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=176,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/176/1441127730.pdf,1441127730.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 951.679,34",359,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=359,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/359/1443754017.pdf,1443754017.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,4º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 221.387,46",784,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=784,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/784/1472621753.pdf,1472621753.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,2º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA",,782,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=782,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/782/1472583385.pdf,1472583385.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,3º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 442.774,92",783,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=783,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/783/1472645028.pdf,1472645028.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,1º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 994.999,92",781,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=781,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/781/1472570864.pdf,1472570864.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,5º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 221.387,46",785,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=785,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/785/1472658422.pdf,1472658422.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,6º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 221.387,46",786,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=786,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/786/1472614844.pdf,1472614844.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,8º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 951.679,34",788,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=788,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/788/1472570895.pdf,1472570895.pdf
024/2011,Fundação Municipal Hospitalar de Macaé – FMHM,7º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 664.162,38",787,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=787,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/787/1472564295.pdf,1472564295.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,7º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 3.214.224,81",216,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=216,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/216/1441894101.pdf,1441894101.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,6º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 1.071.408,27",215,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=215,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/215/1441825261.pdf,1441825261.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,4º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 1.071.408,27",213,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=213,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/213/1441831115.pdf,1441831115.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,8º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 178.710,90",177,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=177,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/177/1441139754.pdf,1441139754.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,9º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 4.605.667,88",357,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=357,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/357/1443729126.pdf,1443729126.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,1º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 4.779.968,40",210,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=210,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/210/1441805783.pdf,1441805783.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,2º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA",,211,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=211,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/211/1441867849.pdf,1441867849.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,3º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 2.142.816,54",212,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=212,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/212/1441906979.pdf,1441906979.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 4.779.968,40",209,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=209,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/209/1441758180.pdf,1441758180.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,5º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 1.071.408,27",214,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=214,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/214/1441839811.pdf,1441839811.pdf
023/2011,Fundação Municipal Hospitalar de Macaé – FMHM,10º Aditivo,Prestação de Serviços,"NOVA ITAIPÚ SERVIÇOS TÉCNICOS DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO LTDA","R$ 1.151.416,97",358,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=358,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/358/1443804505.pdf,1443804505.pdf
007/2011,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,LIMPATECH SERVIÇOS E CONSTRUÇÕES LTDA,"R$ 6.156.524,72",241,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=241,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/241/1441849130.pdf,1441849130.pdf
